院校名称,招生代码,招生专业,招生批次,招生人数,学费,年制
长沙理工大学,23,新能源科学与工程,理科本一批,2,5900,4
长沙理工大学,24,信息与计算科学,理科本一批,2,4500,4
长沙理工大学,25,自动化,理科本一批,2,5900,4
长沙理工大学,26,生物工程类(含生物工程、食品科学与工程),理科本一批,2,5900,4
长沙理工大学(中外合作),27,电气工程及其自动化(中外合作办学)(英语语种且英语高考成绩不低于满分的70%；只招填报此类专业志愿的考生),理科本一批,2,待定,4
安徽师范大学,30,中国语言文学类(含汉语国际教育、秘书学、戏剧影视文学、汉语言文学(师范)),文科本一批,290,3850,4
安徽师范大学,31,思想政治教育(师范),文科本一批,66,3850,4
安徽师范大学,32,法学,文科本一批,82,3850,4
安徽师范大学,33,行政管理,文科本一批,6,3850,4
安徽师范大学,34,经济学类(含经济学、金融工程),文科本一批,36,3850,4
安徽师范大学,35,工商管理类(含会计学、财务管理、物流管理、人力资源管理),文科本一批,88,3850,4
安徽师范大学,36,旅游管理类(含旅游管理、酒店管理；男生身高不低于1.70米，女生身高不低于1.60米),文科本一批,68,3850,4
安徽师范大学,37,新闻传播学类(含新闻学、广告学、网络与新媒体),文科本一批,102,3850,4
安徽师范大学,38,历史学类(含世界史、历史学(师范)),文科本一批,97,3850,4
安徽师范大学,39,社会学类(含社会学、社会工作),文科本一批,15,3850,4
安徽师范大学,40,公共事业管理,文科本一批,5,3850,4
安徽师范大学,41,教育学(师范),文科本一批,12,3850,4
安徽师范大学,42,学前教育(师范),文科本一批,59,3850,4
安徽师范大学,43,英语(师范)(英语成绩不低于120分，口试良好及以上),文科本一批,94,3850,4
安徽师范大学,44,俄语,文科本一批,39,3850,4
安徽师范大学,45,法语,文科本一批,20,3850,4
安徽师范大学,46,日语,文科本一批,20,3850,4
安徽师范大学,47,地理科学类(含地理信息科学、地理科学(师范)),文科本一批,25,4290,4
安徽师范大学,48,地理科学(拔尖人才班),文科本一批,10,4290,4
安徽师范大学,49,城乡规划,文科本一批,5,4290,4
安徽师范大学,50,土地资源管理,文科本一批,15,3850,4
安徽师范大学,53,中国语言文学类(含汉语国际教育、秘书学、戏剧影视文学、汉语言文学(师范)),理科本一批,24,3850,4
安徽师范大学,54,法学,理科本一批,14,3850,4
安徽师范大学,55,行政管理,理科本一批,5,3850,4
安徽师范大学,56,经济学类(含经济学、金融工程),理科本一批,40,3850,4
安徽师范大学,57,工商管理类(含会计学、财务管理、物流管理、人力资源管理),理科本一批,97,3850,4
安徽师范大学,58,旅游管理类(含旅游管理、酒店管理；男生身高不低于1.70米，女生身高不低于1.60米),理科本一批,30,3850,4
安徽师范大学,59,生物科学类(含生物技术、生态学、生物科学(师范)),理科本一批,284,4290,4
安徽师范大学,60,生物制药,理科本一批,34,4290,4
安徽师范大学,61,食品科学与工程类(含食品科学与工程、食品质量与安全),理科本一批,106,4290,4
安徽师范大学,62,环境科学与工程类(含环境科学、环境工程),理科本一批,131,4290,4
安徽师范大学,63,新闻传播学类(含新闻学、广告学、网络与新媒体),理科本一批,22,3850,4
安徽师范大学,64,社会学类(含社会学、社会工作),理科本一批,16,3850,4
安徽师范大学,65,公共事业管理,理科本一批,10,3850,4
安徽师范大学,66,教育学(师范),理科本一批,9,3850,4
安徽师范大学,67,教育技术学(师范),理科本一批,23,3850,4
安徽师范大学,68,学前教育(师范),理科本一批,34,3850,4
安徽师范大学,69,心理学(师范),理科本一批,78,4290,4
安徽师范大学,70,英语(师范)(英语成绩不低于120分，口试良好及以上),理科本一批,26,3850,4
安徽师范大学,71,俄语,理科本一批,10,3850,4
安徽师范大学,72,法语,理科本一批,5,3850,4
安徽师范大学,73,日语,理科本一批,5,3850,4
安徽师范大学,74,数学与应用数学(师范),理科本一批,163,4290,4
安徽师范大学,75,统计学,理科本一批,53,4290,4
安徽师范大学,76,计算机类(含计算机科学与技术、软件工程、物联网工程、网络空间安全),理科本一批,255,4290,4
安徽师范大学,77,计算机科学与技术(拔尖人才班),理科本一批,30,4290,4
安徽师范大学,78,物理学(师范),理科本一批,144,4290,4
安徽师范大学,79,电子信息类(含电子信息工程、通信工程、自动化),理科本一批,199,4290,4
安徽师范大学,80,光电信息科学与工程,理科本一批,50,4290,4
安徽师范大学,81,化学类(含应用化学、化学(师范)),理科本一批,205,4290,4
安徽师范大学,82,化学(拔尖人才班),理科本一批,40,4290,4
安徽师范大学,83,材料化学,理科本一批,68,4290,4
安徽师范大学,84,化学工程与工艺,理科本一批,67,4290,4
安徽师范大学,85,地理科学类(含地理信息科学、地理科学(师范)),理科本一批,63,4290,4
安徽师范大学,86,地理科学(拔尖人才班),理科本一批,30,4290,4
安徽师范大学,87,城乡规划,理科本一批,21,4290,4
安徽师范大学,88,土地资源管理,理科本一批,13,3850,4
中国戏曲学院,01,文化产业管理,文科本一批,1,8000,4
北京师范大学珠海分校,03,人文科学试验班(含汉语言文学、英语、思想政治教育；英语学费6000元),文科本一批,5,4800,4
北京师范大学珠海分校,04,历史学类(含历史学),文科本一批,3,4800,4
北京师范大学珠海分校,03,理科试验班(含数学与应用数学、化学、生物科学、地理科学),理科本一批,8,5400,4
北京师范大学珠海分校,04,物理学类(含物理学),理科本一批,3,5400,4
贵州大学,01,建筑类(含建筑学、城乡规划),文科本一批,2,5040,5
贵州大学,09,英语,文科本一批,3,4920,4
贵州大学,10,哲学,文科本一批,2,4590,4
贵州大学,11,财政学类(含财政学、金融学),文科本一批,3,4920,4
贵州大学,12,法学,文科本一批,2,4920,4
贵州大学,13,日语,文科本一批,2,4920,4
贵州大学,14,公共管理类(含行政管理、劳动与社会保障),文科本一批,2,4920,4
贵州大学,14,电子信息类(含电子科学与技术、电子信息科学与技术、通信工程),理科本一批,3,5040,4
贵州大学,15,材料类(含材料科学与工程、高分子材料与工程),理科本一批,4,5040,4
贵州大学,16,建筑类(含建筑学、城乡规划),理科本一批,2,5040,5
贵州大学,17,过程装备与控制工程,理科本一批,2,5040,4
贵州大学,18,化学类(含化学、应用化学、化学生物学),理科本一批,4,5040,4
贵州大学,19,环境工程,理科本一批,4,5040,4
贵州大学,20,地质类(含资源勘查工程、地质工程),理科本一批,4,5040,4
贵州大学,21,食品科学与工程类(含食品科学与工程、食品质量与安全、酿酒工程),理科本一批,2,5040,4
贵州大学,22,制药工程,理科本一批,2,5040,4
贵州大学,23,护理学,理科本一批,2,5040,4
贵州大学,24,电气类(含电气工程及其自动化、自动化、能源与动力工程、测控技术与仪器),理科本一批,3,5040,4
贵州大学,25,机械设计制造及其自动化,理科本一批,4,5040,4
贵州大学,26,计算机类(含计算机科学与技术、信息安全、物联网工程、数据科学与大数据技术),理科本一批,4,5040,4
贵州大学(中外合作),15,旅游管理(中外合作办学)(英语单科成绩不低于75分),文科本一批,4,待定,4
内蒙古大学,01,政治学与行政学,文科本一批,1,4620,4
内蒙古大学,02,社会工作,文科本一批,1,4620,4
内蒙古大学,03,汉语国际教育,文科本一批,1,4620,4
内蒙古大学,04,俄语,文科本一批,1,4620,4
内蒙古大学,05,土地资源管理,文科本一批,1,4620,4
内蒙古大学,01,金融工程,理科本一批,1,4840,4
内蒙古大学,02,数理基础科学(数理基地，物理学方向),理科本一批,1,5060,4
内蒙古大学,03,生物科学(基地),理科本一批,1,5060,4
内蒙古大学,04,生物技术(基地),理科本一批,1,5060,4
内蒙古大学,05,计算机科学与技术,理科本一批,2,5060,4
内蒙古大学,06,软件工程,理科本一批,1,8000,4
内蒙古大学,07,交通运输,理科本一批,2,5060,4
内蒙古大学,08,环境工程,理科本一批,1,5060,4
内蒙古大学,09,工程管理,理科本一批,2,5060,4
内蒙古大学,10,通信工程,理科本一批,1,5060,4
内蒙古大学,11,自动化,理科本一批,1,5060,4
内蒙古大学,12,机械工程,理科本一批,1,5060,4
内蒙古大学,13,汽车服务工程,理科本一批,1,5060,4
内蒙古大学,14,土木工程(公路与桥梁),理科本一批,2,5060,4
内蒙古大学,15,道路桥梁与渡河工程,理科本一批,2,5060,4
温州肯恩大学,01,金融学(中外合作办学)(国际金融方向)(全英文教学；英语成绩不低于110分),文科本一批,2,65000,4
温州肯恩大学,02,英语(中外合作办学)(国际应用方向)(全英文教学；英语成绩不低于110分),文科本一批,1,65000,4
温州肯恩大学,03,传播学(中外合作办学)(全英文教学；英语成绩不低于110分),文科本一批,2,65000,4
温州肯恩大学,04,建筑学(中外合作办学)(全英文教学；英语成绩不低于110分),文科本一批,2,65000,4
温州肯恩大学,05,管理科学(中外合作办学)(国际供应链和信息管理方向)(全英文教学，英语成绩不低于110分),文科本一批,3,65000,4
温州肯恩大学,06,市场营销(中外合作办学)(国际方向)(全英文教学；英语成绩不低于110分),文科本一批,3,65000,4
温州肯恩大学,07,会计学(中外合作办学)(国际会计方向)(全英文教学；英语成绩不低于110分),文科本一批,3,65000,4
温州肯恩大学,08,国际商务(中外合作办学)(全英文教学；英语成绩不低于110分),文科本一批,1,65000,4
温州肯恩大学,01,金融学(中外合作办学)(国际金融方向)(全英文教学，英语成绩不低于110分),理科本一批,4,65000,4
温州肯恩大学,02,英语(中外合作办学)(国际应用方向)(全英文教学，英语成绩不低于110分),理科本一批,2,65000,4
温州肯恩大学,03,传播学(中外合作办学)(全英文教学，英语成绩不低于110分),理科本一批,2,65000,4
温州肯恩大学,04,数学与应用数学(中外合作办学)(数据分析方向)(全英文教学，英语成绩不低于110分),理科本一批,3,65000,4
温州肯恩大学,05,生物科学(中外合作办学)(细胞与分子方向)(全英文教学，英语成绩不低于110分),理科本一批,3,65000,4
温州肯恩大学,06,心理学(中外合作办学)(全英文教学，英语成绩不低于110分),理科本一批,2,65000,4
温州肯恩大学,07,计算机科学与技术(中外合作办学)(全英文教学，英语成绩不低于110分),理科本一批,8,65000,4
温州肯恩大学,08,建筑学(中外合作办学)(全英文教学，英语成绩不低于110分),理科本一批,2,65000,4
温州肯恩大学,09,管理科学(中外合作办学)(国际供应链和信息管理方向)(全英文教学，英语成绩不低于110分),理科本一批,3,65000,4
温州肯恩大学,10,市场营销(中外合作办学)(国际方向)(全英文教学，英语成绩不低于110分),理科本一批,3,65000,4
温州肯恩大学,11,会计学(中外合作办学)(国际会计方向)(全英文教学，英语成绩不低于110分),理科本一批,4,65000,4
温州肯恩大学,12,国际商务(中外合作办学)(全英文教学，英语成绩不低于110分),理科本一批,2,65000,4
天津医科大学,01,法学,文科本一批,2,4400,4
天津医科大学,02,公共事业管理(卫生事业管理方向),文科本一批,2,4400,4
天津医科大学,05,临床医学(5+3一体化)(5+3医),理科本一批,6,5800,8
天津医科大学,06,临床医学(5+3一体化，儿科学)(5+3医),理科本一批,1,5800,8
天津医科大学,07,口腔医学(5+3一体化)(5+3医),理科本一批,2,5800,8
天津医科大学,08,预防医学,理科本一批,2,5800,5
